Iteration	Posterior	Likelihood	Prior	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	neo_beta	rate_log_sd	tree_length	two_beta
300	-252.417	-319.6026	67.18561	0.283233	0.0459227	0.251933	0.418911	3.790308	1.777704	0.7767459	0.7035233
306	-250.6968	-317.7739	67.07714	0.119584	0.156378	0.28518	0.438858	3.263798	1.85899	0.546606	1.116985
312	-257.6123	-326.4502	68.83795	0.111861	0.128955	0.383365	0.375819	0.9406821	1.864023	0.546606	1.100211
318	-272.901	-340.3726	67.47163	0.443529	0.198581	0.303706	0.0541837	0.2137048	2.552919	0.2874797	2.579015
324	-264.693	-331.4438	66.75082	0.269733	0.0216136	0.340726	0.367928	2.858436	2.014786	0.5989011	1.555223
330	-263.2018	-332.3698	69.16797	0.18417	0.23164	0.460648	0.123542	0.2692827	1.183323	0.9777644	1.908072
336	-260.6729	-327.6123	66.93943	0.121167	0.323312	0.438042	0.11748	3.907872	1.600723	0.7928445	1.044528
342	-254.5477	-319.529	64.98126	0.248024	0.242716	0.381867	0.127392	9.401808	1.229103	1.117139	1.044528
348	-250.0232	-318.9481	68.92486	0.0590069	0.0999083	0.736189	0.104895	0.4702089	1.838761	0.8588093	1.372642
354	-253.4669	-323.3122	69.84531	0.289482	0.218467	0.245218	0.246833	0.6273596	1.636228	0.9639844	0.3899168
360	-246.1512	-314.0605	67.90937	0.155434	0.010654	0.766179	0.0677325	2.586997	1.293481	0.9912146	0.9664879
366	-252.7386	-320.5307	67.79214	0.0397606	0.0160548	0.548464	0.39572	2.586997	1.290192	1.210395	0.8511688
372	-256.5825	-325.5689	68.98647	0.238967	0.334938	0.125227	0.300868	1.626885	1.605057	0.6964604	0.538244
378	-262.6647	-327.0993	64.43467	0.310288	0.173586	0.125216	0.39091	6.368968	1.700626	0.5888853	2.944416
384	-242.4337	-308.2748	65.84104	0.0146361	0.0220787	0.102064	0.861221	1.289136	1.764941	0.5319429	5.755478
390	-244.8434	-314.0807	69.23738	0.0525988	0.588451	0.250247	0.108703	1.289136	1.622392	0.4620995	0.6201805
396	-251.6632	-319.5158	67.85258	0.0356827	0.660168	0.240081	0.0640686	1.672585	1.136031	1.9001	0.6921599
402	-253.5044	-321.7859	68.28156	0.10831	0.51815	0.117522	0.256018	1.928377	1.308122	1.217896	0.8019877
